objectid,key,cod_tramo,codigo_via,pr_inicial,dist_ini,pr_finl,dist_fin,territorial,tramo,sector,administrador,amv,superficie,calzada,ruta,fuente,fecha_fuente,fecha_actualiz,concesion,observacion_invias,estado,observacion_igac,reversion,pr_ini_con,pr_fin_con,ruleid_1,inline_fid,simlnflag,maxsimptol,minsimptol
932,1,45TLA0,45TLA,0,0,5,800,24,Troncal del Magdalena,Variante El Guamo,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2015/12/09 00:00:00+00,,,3d_mal_central,,,0+0,5+800,2,9913,0,1,1
927,1,45TLB0,45TLB,0,0,4,120,24,Alternas a la Troncal del Magdalena,Variante Espinal,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2016/03/04 00:00:00+00,,,3d_mal_central,,,0+0,4+120,2,9905,0,1,1
873,1,45TLE0,45TLE,0,0,3,100,14,Troncal del Magdalena,Variante de Natagaima,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2015/12/09 00:00:00+00,,PR Final en Red Cartografica es 3+0230,,,,0+0,3+100,2,9865,0,1,1
1310,1,45TLG0,45TLG,0,0,9,474,12,Transversal Buenaventura - Villavicencio - Puerto Carreño,Variante de Girardot (Intersección San Rafael - El Paso),2,,,2,,Google Maps,2016/01/01 00:00:00+00,2016/06/27 00:00:00+00,,,3d_mal_central,,,0+0,9+474,2,10303,0,1,1
993,2,49GJB0,49GJB,0,0,3,0,13,Troncal del Carbon,Paso Nacional por San Juan del Cesar,1,1,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 1-3,,0+0,3+0,1,9970,0,1,1
917,1,5008A58,5008A,58,920,63,950,12,Transversal Las Animas - Bogotá,Paso Nacional por Madrid,1,1,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,58+920,63+950,1,9892,0,1,1
954,1,5008A36,5008A,36,780,58,920,12,Transversal Las Animas - Bogotá,Los Alpes - Madrid,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR inicial 33+0780 (Ramón Lobo),rev,,,36+780,58+920,2,9923,0,1,1
1281,1,5008A63,5008A,63,950,72,80,12,Transversal Las Animas - Bogotá,Madrid - Bogotá (Rio Bogotá),2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,63+950,72+80,2,10277,0,1,1
1106,3,5008B0,5008B,0,0,59,162,12,Transversal Medellin - Bogotá,El Korán - Guaduas,2,,,2,,"WFS ANI, Google Maps",2016/01/01 00:00:00+00,2016/11/25 00:00:00+00,,,3d_mal_central,,,0+0,59+162,2,10071,0,1,1
1408,3,5008B1_12,5008B-1,2,0,4,0,12,Circuito de las Provincias de Rionegro y Bajo Magdalena,Cruce Quebrada Negra - El Curapo,1,2, ,1, ,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2020/08/24 00:00:00+00, ,pr inicial y final en Ramón Lobo, ,Act. Seg 1 - 3, ,2+0,4+0,1,10441,0,1,1
1409,3,5008B1_10,5008B-1,0,0,2,0,12,Circuito de las Provincias de Rionegro y Bajo Magdalena,Salida Túnel de la Abuela - Cruce Quebrada Negra,1,2, ,1, ,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2020/08/24 00:00:00+00, , , ,Act. Seg 1 - 3, ,0+0,2+0,1,10442,0,1,1
1231,1,50CL020,50CL02,0,0,16,117,5,Troncal del Eje Cafetero,Tres Puertas - La Estrella,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,16+117,2,10213,0,1,1
971,3,50CN0119,50CN01,19,0,35,490,12,Circuito de las Provincias de Rionegro y Bajo Magdalena,Caparrapí - La Aguada,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,19+0,35+490,1,9946,0,1,1
992,3,50CN010,50CN01,0,0,14,0,12,Circuito de las Provincias de Rionegro y Bajo Magdalena,Dindal - Caparrapí,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,14+0,1,9969,0,1,1
870,1,50CN030,50CN03,0,0,10,505,12,Conexión Transversal Buenaventura - Puerto Carreño y Troncal Central del Norte,El Salitre - Sopó,2,,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 10 a 14+500,,0+0,10+505,2,9873,0,1,1
1060,1,50CN0310,50CN03,10,505,14,500,12,Conexión Transversal Buenaventura - Puerto Carreño y Troncal Central del Norte,Sopó - Cruce Ruta 55 (Briceño),1,1,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 10 a 14+500,,10+505,14+500,1,10050,1,1,1
1284,1,50CNG0,50CNG,0,0,6,500,12,Transversal Las Animas - Bogotá,Variante de Madrid,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,6+500,2,10278,0,1,1
1183,2,50RS010,50RS01,0,0,30,290,21,Conexión Troncal de Occidente - Transversal Las Animas - Bogotá,Apía - La Virginia,1,1,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. 16-32+500,,0+0,30+290,1,10155,0,1,1
1272,2,50RS010,50RS01,30,290,30,630,21,Conexión Troncal de Occidente - Transversal Las Animas - Bogotá,Apía - La Virginia  (sector intersección glorieta Variante La Virginia),2,1,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. 16-32+500,,30+290,30+630,2,10265,1,1,1
1277,2,50RS010,50RS01,30,630,32,443,21,Conexión Troncal de Occidente - Transversal Las Animas - Bogotá,Apía - La Virginia,1,1,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. 16-32+500,,30+630,32+443,1,10267,0,1,1
1316,2,50RS010,50RS01,30,290,30,630,21,Conexión Troncal de Occidente - Transversal Las Animas - Bogotá,Apía - La Virginia  (sector intersección glorieta Variante La Virginia),2,1, ,2, ,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2020/06/17 00:00:00+00, , , ,Act. 16-32+500, ,30+290,30+630,2,10483,1,1,1
963,3,55BY110,55BY11,0,0,6,953,4,Transversal San Gil - Mogotes - La Rosita,Santa Rosita - Límites Departamento de Boyacá,1,5,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,6+953,1,9932,0,1,1
964,3,55BY116,55BY11,6,953,32,0,22,Transversal San Gil - Mogotes - La Rosita,Limites Departamento de Boyacá - Onzaga,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,6+953,32+0,1,9933,0,1,1
1279,1,55BYA0,55BYA,0,0,16,300,4,Troncal Central del Norte,Variante de Tunja,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final 16+0000 en Ramón Lobo,,,,0+0,16+300,2,10275,1,1,1
1375,1,55CN010,55CN01,0,0,9,200,12,Conexión Troncal Central del Norte con Troncal Central,Briceño - Zipaquirá,3,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,9+200,3,10419,1,1,1
1292,1,55CN030,55CN03,0,0,6,194,12,Conexión Troncal Central del Norte - Troncal Villagarzon - Saravena,Cruce Ruta 55 (Desviación del Sisga) - Cruce Ruta 56,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,6+194,2,10294,1,1,1
1283,1,55CNC0,55CNC,0,0,5,0,12,Troncal Central del Norte,Variante de Tocancipá,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2015/12/09 00:00:00+00,,,3d_mal_central,,,0+0,5+0,2,10281,1,1,1
1282,1,55010,55CND,0,0,2,106,12,Troncal Central del Norte,Variante Briceño,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,2+106,2,10280,1,1,1
979,2,55NS0825,55NS08,25,0,33,0,18,Conexiones Troncal Central - Troncal Central del Norte,San Cayetano - Cornejo,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,25+0,33+0,1,9951,0,1,1
1123,1,55NS090,55NS09,0,0,29,660,18,Conexión Colombia - Venezuela,Cúcuta (Redoma El Salado) - La China,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,29+660,1,10091,0,1,1
1131,1,55NSA0,55NSA,0,0,18,160,18,Alternas a la Troncal Central del Norte,Glorieta K8 - Redoma el Salado,1,2,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,PR Final 18+260 en Ramón Lobo,,,,,0+0,18+160,1,10099,0,1,1
874,2,55ST020,55ST02,0,0,124,0,22,Conexiones Troncal Central - Troncal Central del Norte,Málaga - Los Curos,1,1,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,124+0,1,9874,0,1,1
973,2,55STA0,55STA,0,0,2,215,22,Troncal Central del Norte,Variante de Concepción,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,2+215,1,9949,0,1,1
1030,1,56AN010,56AN01,0,0,3,800,1,Circuito Medellin - Valle de Rionegro,La Fe - El Retiro,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,3+800,2,10000,0,1,1
978,1,56AN020,56AN02,0,0,21,300,1,Circuito Medellin - Valle de Rionegro,Don Diego - Rionegro - Marinilla,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,21+300,2,10313,0,1,1
990,1,56AN020,56AN02,0,0,21,300,1,Circuito Medellin - Valle de Rionegro,Don Diego - Rionegro - Marinilla,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,21+300,2,10314,0,1,1
1002,1,56AN020,56AN02,0,0,21,300,1,Circuito Medellin - Valle de Rionegro,Don Diego - Rionegro - Marinilla,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,21+300,2,10315,0,1,1
1158,1,56AN020,56AN02,0,0,21,300,1,Circuito Medellin - Valle de Rionegro,Don Diego - Rionegro - Marinilla,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,21+300,2,10316,0,1,1
1168,1,56AN020,56AN02,0,0,21,300,1,Circuito Medellin - Valle de Rionegro,Don Diego - Rionegro - Marinilla,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,21+300,2,10317,0,1,1
1306,1,56AN020,56AN02,0,0,21,300,1,Circuito Medellin - Valle de Rionegro,Don Diego - Rionegro - Marinilla,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,21+300,2,10312,0,1,1
1312,1,56AN020,56AN02,0,0,21,300,1,Circuito Medellin - Valle de Rionegro,Don Diego - Rionegro - Marinilla,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,21+300,2,10318,1,1,1
1031,1,56AN02-10,56AN02-1,0,0,8,500,1,Circuito Medellin - Valle de Rionegro,Rionegro - El Carmen,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,8+500,2,10001,0,1,1
1013,1,56AN030,56AN03,0,0,15,800,1,Circuito Medellin - Valle de Rionegro,Rionegro - La Ceja,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,15+800,2,9990,0,1,1
1317,1,,62AND,0,0,3,703,1,Troncal de Uraba,Variante Carepa,2,,1,1,62,,2018/04/30 00:00:00+00,2020/08/24 00:00:00+00,,,,,,0+0,3+703,2,10323,0,1,1
862,4,62ANE,62ANE,0,0,6,416,1,Troncal de Uraba,Variante de Currulao,2,,1,1,62,Archivo SHP suministrdo por la ANI,2020/01/22 00:00:00+00,2020/02/26 00:00:00+00,Transversal de las Americas,,,,,0+0000,6+0416,2,9801,0,1,1
871,4,62ANF,62ANF,0,0,9,166,1,Troncal de Uraba,Variante de Apartadó,2,,1,1,62,Archivo SHP suministrdo por la ANI,2020/01/22 00:00:00+00,2020/02/26 00:00:00+00,Transversal de las Americas,,,,,0+0000,9+0166,2,9803,0,1,1
875,4,62ANG,62ANG,0,0,6,457,1,Troncal de Uraba,Variante de El Reposo,2,,1,1,62,Archivo SHP suministrdo por la ANI,2020/01/22 00:00:00+00,2020/02/26 00:00:00+00,Transversal de las Americas,,,,,0+0000,6+0457,2,9807,1,1,1
1008,2,62BY0513,62BY05,13,0,14,1300,4,Accesos a Yopal,Paso Nacional por Sogamoso,1,5,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,PR inicial 15+0400 (Ramón Lobo),rev,Act. seg 13-14+1300,,13+0,14+1300,1,9985,0,1,1
1332,1,62BY050,62BY05,0,0,13,0,4,Accesos a Yopal,La Ye - Tibasosa - Sogamoso,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final 13+0400 (Ramón Lobo),rev,,,0+0,13+0,2,10341,1,1,1
1333,1,62BY050,62BY05,0,0,0,0,4,Accesos a Yopal,La Ye - Tibasosa - Sogamoso,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final 13+0400 (Ramón Lobo),rev,,,0+0,0+0,2,10342,1,1,1
1004,1,62STA0,62STA,0,0,2,0,22,Troncal Central,Variante de Barbosa,1,4,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,2+0,1,9981,0,1,1
1043,3,64ST020,64ST02,0,0,3,385,22,Transversal Guane - San Gil - Mogotes - La Rosita,Ramal a Guane,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,3+385,1,10011,0,1,1
910,2,65A020,65A02,0,0,109,821,16,Troncal Villagarzon - Saravena,La Uribe - Ye de Granada,1,3,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,109+821,1,9909,0,1,1
939,2,65AMTA0,65AMTA,0,0,3,1100,16,Alternas a la Troncal Villagarzon - Saravena,Paso por Puerto Caldas,1,3,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,3+1100,1,9914,0,1,1
929,3,65AMTB0,65AMTB,0,0,2,1012,16,Alternas a la Troncal Villagarzon - Saravena,Accesos al Puente Guillermo León Valencia,1,3,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,2+1012,1,9910,0,1,1
931,2,65AMTC0,65AMTC,0,0,1,300,16,Alternas a la Troncal Villagarzon - Saravena,Acceso a Granada,1,3,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 0-1+0300,,0+0,1+300,1,9912,0,1,1
899,2,65MTA0,65MTA,0,0,14,0,16,Alternas a la Transversal Buga - Puerto Inirida,Paso Nacional por Puerto Lleras,1,3,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final 13+0970 (Ramon Lobo),rev,,,0+0,14+0,1,9885,0,1,1
905,3,65MTB0,65MTB,0,0,1,890,16,Alternas a la Transversal Buga - Puerto Inirida,Paso Nacional por Puerto Limón,1,3,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 0-1+0890,,0+0,1+890,1,9887,0,1,1
921,3,65MTC0,65MTC,0,0,3,100,16,Alternas a la Transversal Buga - Puerto Inirida,Paso Nacional por Puerto Santander,1,3,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 0-3+0100,,0+0,3+100,1,9898,0,1,1
901,3,65MTD0,65MTD,0,0,4,110,16,Alternas a la Transversal Buga - Puerto Inirida,Paso Nacional por Puerto Aljure,1,3,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,4+110,1,9906,0,1,1
1083,2,65MTE0,65MTE,0,0,4,0,16,Alternas a la Troncal Villagarzon - Saravena,Puente Guatiquía - Los Caballos,,,,,,,,,,,,,,,,,,,,
908,1,65MTF0,65MTF,0,0,1,780,16,Alternas a la Troncal Villagarzon - Saravena,Variante de Restrepo,,,,,,,,,,,,,,,,,,,,
1201,4,65PTA0,65PTA,0,0,4,190,19,Alternas a la Troncal Villagarzon - Saravena,Variante El Jardín,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,4+190,1,10181,0,1,1
1009,1,66ST020,66ST02,0,0,3,40,22,Transversal Tribuga - Arauca,Te de Aeropuerto - Aeropuerto,2,,,1,,Google Maps,1970/01/01 00:00:00+00,2016/04/19 00:00:00+00,,,3d_mal_central,,,0+0,3+40,2,9986,1,1,1
1003,1,7009A70,7009A,70,0,75,0,18,Conexiones Troncal Central - Troncal Central del Norte,Cornejo - Zulia,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,70+0,75+0,1,9979,0,1,1
830,4,,70CS03,1,620,5,0,26,Acceso Troncal del  Magdalena, Gamarra – Puerto Capulco,1,2,,,,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,Entregada sin estructuración logica,,,,1+620,5+0,1,975,0,1,1
1045,2,70NS010,70NS01,0,0,33,0,26,Acceso a Ocaña,La Ondina - Convención,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,33+0,1,10013,0,1,1
848,4,,70NS06-1,0,0,1,272,18,Conexión Colombia - Venezuela,Cucuta - Puente Binacional Tienditas,1,,1,2,70,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,,,,0+0,1+272,1,3467,0,1,1
1027,1,70NSA0,70NSA,0,0,5,0,18,Acceso a Cucuta y Venezuela,Variante Sardinata,1,1,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,Agregar a listado de Ramón Lobo,,Act. seg 0 a 5,,0+0,5+0,1,9998,0,1,1
1024,4,70NSB0,70NSB,0,0,1,0,18,Conexiones Troncal Central - Troncal Central del Norte,Paso Nacional por Zulia,1,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,1+0,1,10038,0,1,1
947,2,74CR020,74CR02,0,0,55,0,11,Transversal del Caribe,Santa Lucía - Moñitos,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,55+0,1,10240,1,1,1
1445,4,74CRA0,74CRA,0,0,5,480,11,Transversal Puerto rey - Tibú,Variante Cereté,2,,,,,,1970/01/01 00:00:00+00,2020/08/24 00:00:00+00,,,,,,0+0000,5+0480,2,10498,1,1,1
1354,4,,74SCA,0,0,3,24,23,Transversal Puerto rey - Tibú,Variante al Poblado de Majagual,1,,2,1,74,Mapa Base proporcionado por Digital Globe,2018/10/04 15:31:09+00,2018/10/04 15:31:09+00,,No se tienen el eje Real de la via queda pendiente por levantar ,,,,0+0,3+24,1,10373,0,1,1
1357,4,78BL020,78BL02,0,0,4,150,3,Transversal Depresion Momposina, Talaigua Nuevo Bolívar – Santa Ana Magdalena,1,2,1,1,78,,2018/05/11 10:22:00+00,2018/05/11 10:22:00+00,,Se revierte en noviembre del 2017,,,Noviembre 2017,0+0,4+150,1,10374,1,1,1
998,1,8004A38,8004A,38,554,51,465,13,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Badillo - San Juan del Cesar,1,1,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,APP CESAR - GUAJIRA (ENTREGADA 12-AGT-2015),pr final 52+0530 en Ramón Lobo,,Act. seg 39 al 52+0674,,38+554,51+465,1,9975,0,1,1
1099,1,8004A0,8004A,0,0,38,554,9,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Valledupar - San Juan del Cesar,1,3,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,APP CESAR - GUAJIRA (ENTREGADA 12-AGT-2015),,,,,0+0,38+554,1,10068,0,1,1
1348,1,8004A38,8004A,38,554,51,465,13,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Badillo - San Juan del Cesar,1,1,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,APP CESAR - GUAJIRA (ENTREGADA 12-AGT-2015),pr final 52+0530 en Ramón Lobo,,Act. seg 39 al 52+0674,,38+554,51+465,1,10366,0,1,1
1349,1,8004A38,8004A,38,554,51,465,13,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Badillo - San Juan del Cesar,1,1,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,APP CESAR - GUAJIRA (ENTREGADA 12-AGT-2015),pr final 52+0530 en Ramón Lobo,,Act. seg 39 al 52+0674,,38+554,51+465,1,10367,0,1,1
1358,1,80MG010,80MG01,0,0,67,650,15,Acceso Transversal Carmen - Bosconia,Santana - La Gloria,1,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,67+650,1,10375,0,1,1
849,1,80MGA,80MGA,0,0,2,868.6,15,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Variante de Pueblo Nuevo,2,,,2,80,ANI,2019/08/21 00:00:00+00,2019/08/21 00:00:00+00,,,,,,0+0,"2+868,6",2,9758,1,1,1
999,2,88GJ020,88GJ02,0,0,3,0,13,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Acceso a Albania,1,1,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,3+0,1,9976,0,1,1
1048,1,9007A7,9007A,7,75,7,350,15,Alternas a la Transversal del Caribe,Terminal Marítimo,2,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,7+75,7+350,2,10017,0,1,1
1058,1,9007A0,9007A,0,0,7,75,15,Alternas a la Transversal del Caribe,Mamatoco - Terminal Marítimo,1,1,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,7+75,1,10026,0,1,1
1062,1,9007A_10,9007A_1,0,0,18,0,15,Alternas a la Transversal del Caribe,Cruce Alcatraces - Mamatoco,3,,,1,,Google Maps,1970/01/01 00:00:00+00,2015/12/15 00:00:00+00,,,3d_mal_central,,,0+0,18+0,3,10027,1,1,1
1104,1,90A01109,90A01,109,100,109,652,2,Transversal del Caribe,"Accesos, Orejas y Puente Olaya Herrera",1,1,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,109+100,109+652,1,10069,1,1,1
1305,1,90A010,90A01,0,0,47,82,3,Transversal del Caribe,Cartagena - Lomita Arena,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,3d_mal_central,,,0+0,47+82,2,10311,0,1,1
1325,1,90A010,90A01,47,82,47,138,2,Transversal del Caribe,Lomita Arena - Barranquilla (Puente Cienega del Totumo),1,1, ,2,90,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , ,3d_mal_central, , ,47+0082,47+0138,1,10484,0,1,1
1335,1,90A010,90A01,66,218,66,258,2,Transversal del Caribe,Lomita Arena - Barranquilla (Puente Arroyo Cascabel),1,1, ,2,90,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , ,3d_mal_central, , ,66+0218,66+0258,1,10485,0,1,1
1336,1,90A010,90A01,74,971,74,1031,2,Transversal del Caribe,Lomita Arena - Barranquilla (Puente Arroyo de Juan de Acosta),1,1, ,2,90,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , ,3d_mal_central, , ,74+0971,74+1031,1,10486,0,1,1
1378,1,90A010,90A01,77,917,77,928,2,Transversal del Caribe,Lomita Arena - Barranquilla (Puente Turipana),1,1, ,2,90,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , ,3d_mal_central, , ,77+0917,77+0928,1,10487,0,1,1
1395,1,90A010,90A01,78,513,78,534,2,Transversal del Caribe,Lomita Arena - Barranquilla (Puente Cajacopi),1,1, ,2,90,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , ,3d_mal_central, , ,78+0513,78+0534,1,10488,0,1,1
1396,1,90A010,90A01,79,480,79,494,2,Transversal del Caribe,Lomita Arena - Barranquilla (Puente Playa Mendoza),1,1, ,2,90,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , ,3d_mal_central, , ,79+0480,79+0494,1,10489,0,1,1
1406,1,90A010,90A01,80,730,80,742,2,Transversal del Caribe,Lomita Arena - Barranquilla (Puente Puerto Caiman),1,1, ,2,90,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , ,3d_mal_central, , ,80+0730,80+0742,1,10490,0,1,1
1407,1,90A010,90A01,81,618,81,629,2,Transversal del Caribe,Lomita Arena - Barranquilla (Puente Peaje),1,1, ,2,90,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , ,3d_mal_central, , ,81+0618,81+0629,1,10491,0,1,1
1410,1,90A010,90A01,47,82,109,100,2,Transversal del Caribe,Lomita Arena - Barranquilla,2, , ,2, ,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , ,3d_mal_central, , ,47+82,109+100,2,10443,1,1,1
1425,1, ,90ANA,0,0,3,884,1,Transversal del Caribe,VARIANTE ARBOLETES,1,3,1,1,90,ANI,2018/08/29 00:00:00+00,2020/06/17 00:00:00+00, , , , , ,0+0,3+884,1,10455,1,1,1
1418,4, ,90ANB,0,0,7,790,1,Alterna Transversal del Caribe,Variante de Mellitos,1,3, , ,90, ,1970/01/01 00:00:00+00,2020/06/17 00:00:00+00, , , , , ,0+0,7+790,1,10468,0,1,1
